X,Y,OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,DATA_SECURITY,DISTRIBUTION_POLICY,LOADDATE,FTYPE,FCODE,NAME,ISLANDMARK,POINTLOCATIONTYPE,ADMINTYPE,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID
-8906254.199,4482008.626,32895,{E24B438A-5147-4EF2-94B3-F4FBA51A8032},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Roanoke Fire - EMS Station 13,2,1,,,4330 Appleton Avenue Northwest,Roanoke,VA,24017,1707065,,,{DA429A7B-38CB-4B32-81DE-9698DD7FA586}
-9126051.745,4387080.525,32896,{6ADEBBA6-66FD-4514-86BA-3E48E495A833},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Green Springs Volunteer Fire Department & Rescue Squad,2,1,,,22632 Green Spring Church Road,Abingdon,VA,24211,2721069,,,{F6C93DF5-4DD8-4288-94EC-2D7AB2502D88}
-9064210.768,4420500.661,32897,{E73FE839-DD77-4538-A972-BDDEE76EB65F},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Atkins Volunteer Fire Department,2,1,,,5758 Lee Highway,Atkins,VA,24311,2085930,,,{16166F23-2FFC-44D5-B8BD-D553AB1A59C8}
-9081750.661,4409742.43,32898,{D6EDB45D-CE5C-459E-9825-4DDF095B77AC},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Adwolfe Volunteer Fire Department,2,1,,,104 Thomas Bridge Road,Marion,VA,24354,2085925,,,{A6D002AC-16B4-4EA1-BDD2-8E3300DF1735}
-8970481.021,4459924.258,32899,{1B2A4297-83CB-49C2-8AC9-87029E2386E4},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Fairlawn Volunteer Fire Department,2,4,,,7358 Peppers Ferry Boulevard,Radford,VA,24141,2086036,,,{D59D2959-7507-45D8-A87E-98435D88EEF3}
-8993815.896,4424963.779,32905,{4A8814A3-4BBA-4D4D-9EA0-EA10CCB7D8AB},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Barren Springs Volunteer Fire Department,2,1,,,1449 Wysor Highway,Barren Springs,VA,24313,2085842,,,{BD396CF8-9052-4B8F-94E7-8627E719D732}
-9102056.534,4422117.805,32906,{FE3AF279-6E1A-43C5-8016-86B256D97010},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Saltville Volunteer Fire Department,2,1,,,312 Palmer Avenue,Saltville,VA,24370,2085928,,,{F6897D41-29E6-4CB1-845A-C67A05A9B7A7}
-9065387.458,4397793.465,32907,{9EC4CD8A-A7FB-4939-91A6-4692B9F05196},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Troutdale Community Volunteer Fire Department,2,1,,,291 Ripshin Road,Troutdale,VA,24378,2086257,,,{5FCA3078-48FF-46F7-A7CE-7C70B9A9317F}
-8968671.879,4455858.819,32908,{BA84113E-294E-4F06-832C-C98DE6469EE8},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Radford Fire and Rescue Department,2,1,,,1500 Wadsworth Street,Radford,VA,24141,2721034,,,{38B89F29-2677-4475-ABF0-C84249751A02}
-9014614.768,4399557.841,32909,{DF0666FB-A382-44BB-9171-A861AC604CBB},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Fries Volunteer Fire and Rescue Squad,2,4,,,343 Firehouse Drive,Fries,VA,24330,2721123,,,{15A1F5A3-D868-4A1E-81FB-F2B76D34F68F}
-8912625.917,4478146.142,32910,{1F945CDE-90AB-428A-AD33-82B20DAD4D15},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Salem Fire and Emergency Medical Services Department Station 3,2,1,,,1900 Eddy Avenue,Salem,VA,24153,1706513,,,{2D76D827-209B-4862-BE6F-86A1D9DCACA9}
-9158330.745,4400924.399,32911,{8EFCE076-252D-48F7-929A-4BADA6832549},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Goodson - Kinderhook Fire and Rescue Station 2,2,1,,,Mendota Road,Mendota,VA,24270,2721063,,,{C01F1FAA-8D3A-46DC-97D5-4D997D0F3171}
-8872331.951,4611816.635,32914,{80EADFC3-33CA-46EF-85A3-B78147073418},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Bolar Volunteer Fire Department,2,4,,,21271 US Highway 220,Warm Springs,VA,24484,2075317,,,{76E7159F-512E-4E3F-8E83-CAAD9A8CD388}
-9036321.887,4413954.524,32915,{965A0EA1-3DB6-4172-9D6D-7B32BE665411},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Speedwell Volunteer Fire Department,2,4,,,6631 Grayson Turnpike,Speedwell,VA,24374,2085845,,,{4F82870D-3189-4FA1-B2D7-5A2FDAC4B946}
-8902103.895,4484258.174,32916,{39B02183-6F22-4275-A5B9-FB789613D5BC},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Roanoke Fire - EMS Station 10,2,1,,,5228 Aviation Drive Northwest,Roanoke,VA,24012,1707062,,,{17574E1E-DB46-4F86-80E6-BBBC8A6215CE}
-9008800.46,4392006.948,32918,{59676421-D516-4CBC-BA0F-332BD4BE8786},9999999999,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 14:05:14+00,740,74026,Galax Volunteer Fire Department,2,4,,,300 West Grayson Street,Galax,VA,24333,2721122,,,{2FD42368-C272-4BD1-B6FC-69306AE628C7}
-8615148.665,4519594.183,32966,{C1E0DD2F-ACDB-4377-AA6F-B8497BF5CD1B},,b744f100-2892-48a7-ace0-ae0f5a01f4ec,740 TNMC Update 8/14/2017,U.S. Geological Survey,5,E4,2017/08/14 17:19:34+00,740,74026,Henrico County Fire Station 7,,1,,,2701 East Laburnum Avenue,Richmond,VA,23223,2086235,,,{5D1D1E4B-BC23-4844-BE42-F820AF493F9C}
-8469551.413,4381400.878,33430,d1056e32-7d3e-4314-9407-fef2ae6bf847,,0902c533-da7b-4c01-86a4-0f62703aaec9,740 TNMC Update 8/30/2017,U.S. Geological Survey,5,E4,2017/08/30 21:20:43+00,740,74026,Virginia Beach Fire Department Station 13 Blackwater,2,1,6,,6009 Blackwater Road,Virginia Beach,VA,23457,2090090, ,,{4B82CC88-4AC6-4924-95F8-AACDDC126CD1}
-8623521.917,4532277.837,33537,{783EFEA1-3A20-43FF-8AF5-221BDF3459BC},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 13:56:40+00,740,74026,Henrico County Fire Station 21,,1,,,1201 Virginia Center Parkway,Henrico,VA,23059,2660600,,,{3DB8F7E5-276B-4DB7-8642-608ED2D115E3}
-8458659.986,4417373.751,33600,{33C7312F-0C3F-49E5-94E5-521F8868E7F8},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 17:07:45+00,740,74026,Virginia Beach Fire Department Station 11 Beach Borough,2,1,6,,800 Virginia Beach Boulevard,Virginia Beach,VA,23451,2090089,,,{89070C91-1F90-47DC-88DD-AC30FAFCE25E}
-8463265.742,4383981.958,33601,2ed15a84-826f-40b4-acfd-50358cf2dadd,,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 16:40:17+00,740,74026,Virginia Beach Fire Department Station 6 Creeds,2,1,6,,595 Princess Anne Road,Virginia Beach,VA,23457,2090092, ,,{52768322-23EF-4A09-BD45-E3A9A14D66E4}
-8464010.578,4420329.253,33602,{4DAF5EDA-9A0D-479F-8486-0ABD7F8E1DED},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 16:45:07+00,740,74026,Virginia Beach Fire Department Station 8 Oceana,2,1,6,,1201 Bayne Drive,Virginia Beach,VA,23454,2090100,,,{D80D92F5-281A-4465-8514-BD992F482C46}
-8476146.23,4416922.723,33857,{2EF256A8-2ED1-40A5-8A6B-AB8AF920DCE6},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 16:42:02+00,740,74026,Virginia Beach Fire Department Station 7 Town Center,2,1,,,4817 Columbus Street,Virginia Beach,VA,23462,2090110,,,{15EF66C8-485C-4462-A312-1E5940277FDD}
-8478011.294,4415073.709,33858,{FA740CCA-DE93-4812-B854-8F2D85FCD961},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 16:51:25+00,740,74026,Virginia Beach Fire Department Station 9 Kempsville,2,1,,,5145 Ruritan Court,Virginia Beach,VA,23462,2768993,,,{EBDE430B-305E-43C6-8203-82097061ED17}
-8481244.58,4413283.363,34019,{228D9847-130D-423C-9D1F-1ADAE9A1C20A},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 16:54:51+00,740,74026,Virginia Beach Fire Department Station 10 Woodstock,2,1,6,,5656 Providence Road,Virginia Beach,VA,23464,2090113,,,{EF3C7254-65FE-4E8C-9009-06EA6182149B}
-8474501.135,4425803.534,34020,{83A8DCE1-06AA-4AA4-A2B5-21CB52889B35},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 16:21:37+00,740,74026,Virginia Beach Fire Department Station 4 Chesapeake Beach,2,1,6,,2211 Greenwell Road,Virginia Beach,VA,23455,2090091,,,{903B9196-7FD0-4D86-9258-34A61792AA63}
-8469876.695,4420160.467,34037,{4720F9FF-C8DF-4BD4-A8E8-E895FE22B3A9},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 17:04:25+00,740,74026,Virginia Beach Fire Department Station 20 Littleneck,2,1,6,,885 Little Neck Road,Virginia Beach,VA,23452,2090097,,,{33E4DAE1-CDD2-4870-89EE-42EE4D16B322}
-8466751.27,4413595.259,34239,{B51E95BF-1CA7-41A3-8178-92946FEA04A9},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 16:00:53+00,740,74026,Virginia Beach Fire Department Station 3 London Bridge,2,1,6,,600 Central Drive,Virginia Beach,VA,23454,2090098,,,{7B2748D7-63DF-45D1-8B52-EEB7A6CE6AFB}
-8468049.85,4426744.071,34335,{D3536AD7-A45F-41D1-AE59-C20426A640C2},,8740e73b-ffe8-4b6f-9b22-31b44ea1d47f,740 TNMC Update 8/29/2017,U.S. Geological Survey,5,E4,2017/08/29 15:53:56+00,740,74026,Virginia Beach Fire Department Station 1 First Landing,,1,,,2837 Shore Drive,Virginia Beach,VA,23451,2660637,,,{05E06FB5-A854-4BA7-891C-EC5ECF98A58C}
-8466652.751,4404780.808,34632,{164D77AC-2924-4F23-850E-24E6B8B67E27},,f3c3e90d-ad80-413a-9c49-3e7688ab3207,740 TNMC Update 9/27/2017,U.S. Geological Survey,5,E4,2017/09/27 16:53:43+00,740,74026,Virginia Beach Fire Department Station 5 Princess Anne,2,1,6,Municipal Center Building 13,2461 Princess Anne Road,Virginia Beach,VA,23456,2090105,,,{DA183A26-01DB-40D5-A10E-BB141BB74A96}
-8769214.29,4375818.247,34738,{616528F3-E10B-4E11-A6BB-A9D7D6BEBC7C},,9697dc18-6efc-4e16-9cc3-b653fc7b96db,740 TNMC Update 10/5/2017,U.S. Geological Survey,5,E4,2017/10/05 15:01:51+00,740,74026,Virgilina Volunteer Fire Department,2,4,0,,8052 Florence Avenue,Virgilina,VA,24598,2075362,,,{7FE78500-4F02-4E71-90F4-2393B264F291}
-8459494.848,4412757.721,35580,{A6831A97-03D1-4276-AA03-AE6B4DDE1A79},,f3c3e90d-ad80-413a-9c49-3e7688ab3207,740 TNMC Update 9/27/2017,U.S. Geological Survey,5,E4,2017/09/27 16:40:33+00,740,74026,Virginia Beach Fire Department Station 12 Seatack,2,1,6,,949 South Birdneck Road,Virginia Beach,VA,23451,2090106,,,{D37CA017-8C3F-461D-AD7D-CB33B3C89DE8}
-8475687.608,4421612.757,35581,22eb8b0c-b42f-43fa-93fd-879e2d7f8582,,f3c3e90d-ad80-413a-9c49-3e7688ab3207,740 TNMC Update 9/27/2017,U.S. Geological Survey,5,E4,2017/09/27 17:00:18+00,740,74026,Virginia Beach Fire Department Station 2 Davis Corner,2,1,6,,4672 Haygood Road,Virginia Beach,VA,23455,2090093, ,,{A0A39DA2-5D9C-4BBF-9CAD-212984D60D34}
-8632736.825,4522245.659,35582,{8F8355ED-B4B5-4C5E-A8AC-B48E46968A6D},,f3c3e90d-ad80-413a-9c49-3e7688ab3207,740 TNMC Update 9/27/2017,U.S. Geological Survey,5,E4,2017/09/27 17:01:13+00,740,74026,Henrico County Firehouse 8,,1,0,,8000 Patterson Avenue,Henrico,VA,23229,2086236,,,{9573D3FD-DC24-40F4-8DD7-524490345980}
-8757995.882,4503636.828,35942,{4C64BCB0-CBC0-4703-A9C3-9894DF02B23E},,a7b0e42e-ee9b-4472-8c6d-88d0030eb174,740 TNMC Update 10/2/2017,U.S. Geological Survey,5,E4,2017/10/02 21:11:29+00,740,74026,Toga Volunteer Fire Department,2,4,,,1779 Mount Rush Highway,Dillwyn,VA,23936,2086358,,,{D5D982CC-CF44-4A04-8A93-A94DE4731334}
