"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_001MA","B01002_001EA","B01002_002E","B01002_002EA","B01002_002M","B01002_002MA","B01002_003E","B01002_003M","B01002_003MA","B01002_003EA",
"Geography","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Annotation of Margin of Error!!Median age --!!Total:","Annotation of Estimate!!Median age --!!Total:","Estimate!!Median age --!!Male","Annotation of Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Annotation of Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female","Annotation of Margin of Error!!Median age --!!Female","Annotation of Estimate!!Median age --!!Female",
"1500000US511752005001","Block Group 1, Census Tract 2005, Southampton County, Virginia","46.5","7.7","null","null","50.2","null","7.5","null","45.3","7.6","null","null",
"1500000US511752005002","Block Group 2, Census Tract 2005, Southampton County, Virginia","47.0","8.6","null","null","47.4","null","16.0","null","47.0","12.5","null","null",
"1500000US511770201041","Block Group 1, Census Tract 201.04, Spotsylvania County, Virginia","29.9","2.8","null","null","31.2","null","6.0","null","29.0","3.8","null","null",
"1500000US511770201042","Block Group 2, Census Tract 201.04, Spotsylvania County, Virginia","39.1","4.7","null","null","31.8","null","12.8","null","40.7","6.3","null","null",
"1500000US511770201043","Block Group 3, Census Tract 201.04, Spotsylvania County, Virginia","45.4","5.3","null","null","45.5","null","6.7","null","45.2","6.8","null","null",
"1500000US511770201051","Block Group 1, Census Tract 201.05, Spotsylvania County, Virginia","47.1","9.0","null","null","43.9","null","16.0","null","50.1","10.3","null","null",
"1500000US511770201052","Block Group 2, Census Tract 201.05, Spotsylvania County, Virginia","40.7","4.4","null","null","38.7","null","16.3","null","41.6","4.8","null","null",
"1500000US511770201061","Block Group 1, Census Tract 201.06, Spotsylvania County, Virginia","43.1","15.1","null","null","45.1","null","21.5","null","42.6","30.5","null","null",
"1500000US511770201062","Block Group 2, Census Tract 201.06, Spotsylvania County, Virginia","42.5","3.4","null","null","45.0","null","8.6","null","42.3","2.6","null","null",
"1500000US511770201063","Block Group 3, Census Tract 201.06, Spotsylvania County, Virginia","56.0","11.2","null","null","42.9","null","26.3","null","56.3","9.5","null","null",
"1500000US511770201064","Block Group 4, Census Tract 201.06, Spotsylvania County, Virginia","37.0","20.1","null","null","36.2","null","30.1","null","37.5","16.6","null","null",
"1500000US511770201065","Block Group 5, Census Tract 201.06, Spotsylvania County, Virginia","47.4","3.0","null","null","46.5","null","8.7","null","47.6","1.8","null","null",
"1500000US511770201071","Block Group 1, Census Tract 201.07, Spotsylvania County, Virginia","40.4","3.9","null","null","38.7","null","1.1","null","42.5","4.0","null","null",
"1500000US511770201081","Block Group 1, Census Tract 201.08, Spotsylvania County, Virginia","37.0","9.2","null","null","38.0","null","8.8","null","36.8","10.4","null","null",
"1500000US511770201082","Block Group 2, Census Tract 201.08, Spotsylvania County, Virginia","38.5","13.0","null","null","35.9","null","20.2","null","39.9","11.8","null","null",
"1500000US511770201091","Block Group 1, Census Tract 201.09, Spotsylvania County, Virginia","43.8","9.7","null","null","38.4","null","10.3","null","45.3","9.8","null","null",
"1500000US511770201092","Block Group 2, Census Tract 201.09, Spotsylvania County, Virginia","47.0","6.6","null","null","41.0","null","14.1","null","51.1","17.0","null","null",
"1500000US511770201101","Block Group 1, Census Tract 201.10, Spotsylvania County, Virginia","40.2","4.9","null","null","40.1","null","5.6","null","40.2","6.9","null","null",
"1500000US511770201102","Block Group 2, Census Tract 201.10, Spotsylvania County, Virginia","31.4","5.2","null","null","33.5","null","7.3","null","28.1","10.0","null","null",
"1500000US511770201111","Block Group 1, Census Tract 201.11, Spotsylvania County, Virginia","34.4","4.2","null","null","31.7","null","6.0","null","36.6","4.0","null","null",
"1500000US511770201121","Block Group 1, Census Tract 201.12, Spotsylvania County, Virginia","36.2","3.4","null","null","35.2","null","5.6","null","37.0","3.9","null","null",
"1500000US511770201131","Block Group 1, Census Tract 201.13, Spotsylvania County, Virginia","49.9","9.7","null","null","49.3","null","4.6","null","54.2","10.8","null","null",
"1500000US511770201132","Block Group 2, Census Tract 201.13, Spotsylvania County, Virginia","46.8","10.1","null","null","52.4","null","5.3","null","41.3","16.3","null","null",
"1500000US511770201133","Block Group 3, Census Tract 201.13, Spotsylvania County, Virginia","28.4","6.1","null","null","20.5","null","8.3","null","33.5","8.9","null","null",
"1500000US511770201141","Block Group 1, Census Tract 201.14, Spotsylvania County, Virginia","35.0","4.4","null","null","31.3","null","7.7","null","39.2","4.6","null","null",
"1500000US511770201142","Block Group 2, Census Tract 201.14, Spotsylvania County, Virginia","31.9","4.1","null","null","30.5","null","4.3","null","34.0","7.1","null","null",
"1500000US511770202011","Block Group 1, Census Tract 202.01, Spotsylvania County, Virginia","36.4","3.9","null","null","36.3","null","7.4","null","36.5","2.8","null","null",
"1500000US511770202012","Block Group 2, Census Tract 202.01, Spotsylvania County, Virginia","35.9","8.2","null","null","36.5","null","9.4","null","34.8","10.2","null","null",
"1500000US511770202013","Block Group 3, Census Tract 202.01, Spotsylvania County, Virginia","35.9","5.8","null","null","40.5","null","6.4","null","35.6","3.0","null","null",
"1500000US511770202021","Block Group 1, Census Tract 202.02, Spotsylvania County, Virginia","44.2","25.1","null","null","29.9","null","18.0","null","54.6","4.5","null","null",
"1500000US511770202022","Block Group 2, Census Tract 202.02, Spotsylvania County, Virginia","40.1","10.9","null","null","34.2","null","12.4","null","46.1","8.3","null","null",
"1500000US511770202023","Block Group 3, Census Tract 202.02, Spotsylvania County, Virginia","46.5","3.4","null","null","44.5","null","10.4","null","48.1","5.0","null","null",
"1500000US511770202024","Block Group 4, Census Tract 202.02, Spotsylvania County, Virginia","45.9","6.9","null","null","49.6","null","13.9","null","45.1","4.7","null","null",
"1500000US511770202031","Block Group 1, Census Tract 202.03, Spotsylvania County, Virginia","34.7","3.3","null","null","36.5","null","2.7","null","29.9","5.4","null","null",
"1500000US511770202032","Block Group 2, Census Tract 202.03, Spotsylvania County, Virginia","36.9","5.7","null","null","38.4","null","4.1","null","34.0","5.3","null","null",
"1500000US511770202041","Block Group 1, Census Tract 202.04, Spotsylvania County, Virginia","37.9","8.0","null","null","32.8","null","10.2","null","46.0","12.4","null","null",
"1500000US511770202042","Block Group 2, Census Tract 202.04, Spotsylvania County, Virginia","53.2","7.0","null","null","54.8","null","11.8","null","51.7","5.8","null","null",
"1500000US511770202043","Block Group 3, Census Tract 202.04, Spotsylvania County, Virginia","43.7","5.1","null","null","28.9","null","19.1","null","49.1","4.7","null","null",
"1500000US511770202061","Block Group 1, Census Tract 202.06, Spotsylvania County, Virginia","46.8","5.3","null","null","48.6","null","5.3","null","45.1","11.8","null","null",
"1500000US511770202062","Block Group 2, Census Tract 202.06, Spotsylvania County, Virginia","36.7","9.9","null","null","36.4","null","15.8","null","39.0","11.5","null","null",
"1500000US511770202063","Block Group 3, Census Tract 202.06, Spotsylvania County, Virginia","27.9","3.5","null","null","26.4","null","3.6","null","29.9","4.7","null","null",
"1500000US511770202071","Block Group 1, Census Tract 202.07, Spotsylvania County, Virginia","21.5","5.6","null","null","18.9","null","3.6","null","28.2","11.9","null","null",
"1500000US511770203041","Block Group 1, Census Tract 203.04, Spotsylvania County, Virginia","34.2","5.3","null","null","36.5","null","5.0","null","31.2","3.8","null","null",
"1500000US511770203042","Block Group 2, Census Tract 203.04, Spotsylvania County, Virginia","35.0","7.9","null","null","34.2","null","3.6","null","40.5","1.5","null","null",
"1500000US511770203043","Block Group 3, Census Tract 203.04, Spotsylvania County, Virginia","49.2","17.3","null","null","35.8","null","5.0","null","58.5","5.7","null","null",
"1500000US511770203051","Block Group 1, Census Tract 203.05, Spotsylvania County, Virginia","31.5","4.9","null","null","30.1","null","4.3","null","34.4","7.8","null","null",
"1500000US511770203052","Block Group 2, Census Tract 203.05, Spotsylvania County, Virginia","55.6","3.7","null","null","55.5","null","18.6","null","58.2","9.7","null","null",
"1500000US511770203053","Block Group 3, Census Tract 203.05, Spotsylvania County, Virginia","32.2","5.3","null","null","38.9","null","19.4","null","28.4","4.0","null","null",
"1500000US511770203071","Block Group 1, Census Tract 203.07, Spotsylvania County, Virginia","30.5","3.6","null","null","30.3","null","3.3","null","31.2","8.5","null","null",
"1500000US511770203072","Block Group 2, Census Tract 203.07, Spotsylvania County, Virginia","37.5","8.0","null","null","33.8","null","4.6","null","44.4","13.8","null","null",
"1500000US511770203081","Block Group 1, Census Tract 203.08, Spotsylvania County, Virginia","43.9","11.1","null","null","42.2","null","11.4","null","46.7","10.0","null","null",
"1500000US511770203082","Block Group 2, Census Tract 203.08, Spotsylvania County, Virginia","38.2","2.2","null","null","37.6","null","3.5","null","38.6","4.2","null","null",
"1500000US511770203091","Block Group 1, Census Tract 203.09, Spotsylvania County, Virginia","46.5","8.5","null","null","45.0","null","7.9","null","47.6","12.9","null","null",
"1500000US511770203092","Block Group 2, Census Tract 203.09, Spotsylvania County, Virginia","36.1","6.0","null","null","35.2","null","9.2","null","36.5","8.2","null","null",
"1500000US511770203093","Block Group 3, Census Tract 203.09, Spotsylvania County, Virginia","30.8","15.1","null","null","30.0","null","18.7","null","36.3","11.5","null","null",
"1500000US511770203094","Block Group 4, Census Tract 203.09, Spotsylvania County, Virginia","33.2","5.6","null","null","34.5","null","11.9","null","32.7","4.6","null","null",
"1500000US511770203111","Block Group 1, Census Tract 203.11, Spotsylvania County, Virginia","34.5","14.1","null","null","34.1","null","13.4","null","34.8","21.6","null","null",
"1500000US511770203112","Block Group 2, Census Tract 203.11, Spotsylvania County, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US511770203113","Block Group 3, Census Tract 203.11, Spotsylvania County, Virginia","41.4","15.1","null","null","29.9","null","9.3","null","44.7","6.5","null","null",
"1500000US511770203114","Block Group 4, Census Tract 203.11, Spotsylvania County, Virginia","47.1","16.0","null","null","47.5","null","15.1","null","43.7","18.0","null","null",
"1500000US511770203115","Block Group 5, Census Tract 203.11, Spotsylvania County, Virginia","23.8","7.4","null","null","22.5","null","4.0","null","31.8","19.7","null","null",
"1500000US511770203121","Block Group 1, Census Tract 203.12, Spotsylvania County, Virginia","59.7","5.5","null","null","60.6","null","7.7","null","59.2","7.5","null","null",
"1500000US511770203122","Block Group 2, Census Tract 203.12, Spotsylvania County, Virginia","36.3","4.0","null","null","37.3","null","3.1","null","32.8","8.2","null","null",
"1500000US511770203131","Block Group 1, Census Tract 203.13, Spotsylvania County, Virginia","27.0","3.4","null","null","28.4","null","38.0","null","26.2","5.4","null","null",
"1500000US511770203141","Block Group 1, Census Tract 203.14, Spotsylvania County, Virginia","31.5","12.8","null","null","31.7","null","22.3","null","31.4","3.9","null","null",
"1500000US511770203142","Block Group 2, Census Tract 203.14, Spotsylvania County, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US511770203151","Block Group 1, Census Tract 203.15, Spotsylvania County, Virginia","75.4","0.2","null","null","-","-","**","**","-","**","**","-",
"1500000US511770203152","Block Group 2, Census Tract 203.15, Spotsylvania County, Virginia","43.5","6.8","null","null","53.4","null","9.4","null","42.4","12.8","null","null",
"1500000US511770203161","Block Group 1, Census Tract 203.16, Spotsylvania County, Virginia","36.5","4.5","null","null","29.9","null","9.9","null","39.0","10.2","null","null",
"1500000US511770203162","Block Group 2, Census Tract 203.16, Spotsylvania County, Virginia","64.3","31.9","null","null","64.5","null","21.7","null","59.9","57.3","null","null",
"1500000US511770203163","Block Group 3, Census Tract 203.16, Spotsylvania County, Virginia","29.3","4.2","null","null","25.6","null","3.0","null","34.1","1.4","null","null",
"1500000US511770204031","Block Group 1, Census Tract 204.03, Spotsylvania County, Virginia","33.0","2.6","null","null","35.5","null","5.1","null","31.8","1.7","null","null",
"1500000US511770204032","Block Group 2, Census Tract 204.03, Spotsylvania County, Virginia","60.0","11.9","null","null","63.1","null","16.9","null","57.0","13.6","null","null",
"1500000US511770204033","Block Group 3, Census Tract 204.03, Spotsylvania County, Virginia","45.9","24.4","null","null","44.9","null","25.8","null","47.2","25.2","null","null",
"1500000US511770204034","Block Group 4, Census Tract 204.03, Spotsylvania County, Virginia","26.2","14.0","null","null","21.4","null","10.7","null","36.4","11.8","null","null",
"1500000US511770204041","Block Group 1, Census Tract 204.04, Spotsylvania County, Virginia","38.5","12.0","null","null","38.2","null","10.9","null","40.3","20.8","null","null",
"1500000US511770204042","Block Group 2, Census Tract 204.04, Spotsylvania County, Virginia","28.0","8.5","null","null","27.3","null","15.2","null","28.5","7.7","null","null",
"1500000US511770204043","Block Group 3, Census Tract 204.04, Spotsylvania County, Virginia","48.5","6.6","null","null","48.8","null","5.1","null","45.7","12.0","null","null",
"1500000US511770204051","Block Group 1, Census Tract 204.05, Spotsylvania County, Virginia","51.6","13.6","null","null","57.6","null","10.0","null","34.0","4.3","null","null",
"1500000US511770204052","Block Group 2, Census Tract 204.05, Spotsylvania County, Virginia","50.6","9.6","null","null","47.6","null","12.1","null","50.8","8.7","null","null",
